ngram,doc_id,span,has_prefix,has_quote_s,length,next_dep,next_ent_type,next_has_quote_s,next_is_alpha,next_is_punct,next_is_quote,next_is_space,next_is_stop,next_lemma,next_lex_id,next_pos,next_tag,pre_has_prefix,prev_dep,prev_ent_type,prev_is_alpha,prev_is_punct,prev_is_quote,prev_is_space,prev_is_stop,prev_lemma,prev_lex_id,prev_pos,prev_tag,span_dep,span_ent_type,span_id,span_is_alpha,span_is_punct,span_is_quote,span_is_space,span_is_stop,span_lemma,span_lex_id,span_pos,span_tag
Han,33,the Han dynasty,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,6945324123322393822,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Palace,33,the Palace,0.0,0.0,1,440,9191306739292312949,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,0.0,412,9191306739292312949,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,427,9191306739292312949,1,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Lasting,33,Lasting Joy,0.0,0.0,1,436,9191306739292312949,0.0,1.0,0.0,0.0,0.0,0.0,18029790257299774433,0,95,15794550382381185553,0.0,440,9191306739292312949,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,9191306739292312949,2,0.0,0.0,0.0,0.0,0.0,10321518907502812892,0,99,1534113631682161808
Lasting Joy,33,Lasting Joy,0.0,0.0,2,403,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,440,9191306739292312949,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,9191306739292312949,2,0.0,0.0,0.0,0.0,0.0,10321518907502812892,0,99,1534113631682161808
Joy,33,Lasting Joy,0.0,0.0,1,403,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,7037928807040764755,9191306739292312949,1.0,0.0,0.0,0.0,0.0,10321518907502812892,0,99,1534113631682161808,436,9191306739292312949,2,0.0,0.0,0.0,0.0,0.0,10321518907502812892,0,99,1534113631682161808
Eternal,33,the Eternal Palace,0.0,0.0,1,407,9191306739292312949,0.0,1.0,0.0,0.0,0.0,0.0,2477155160323298954,0,95,15794550382381185553,0.0,412,9191306739292312949,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,407,9191306739292312949,5,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Eternal Palace,33,the Eternal Palace,0.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,0.0,412,9191306739292312949,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,407,9191306739292312949,5,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Palace,33,the Eternal Palace,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,0.0,7037928807040764755,9191306739292312949,1.0,0.0,0.0,0.0,0.0,6137521806380135836,0,95,15794550382381185553,407,9191306739292312949,5,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
The,33,The people,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,7593739049417968140,0,91,783433942507015291,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Qin,33,Qin,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,1.0,6873750497785110593,0,99,17109001835818727656,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Shuli,33,Shuli,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,436,382,4,1.0,0.0,0.0,0.0,0.0,1812804116571101063,0,95,15794550382381185553
The,140,The one,0.0,0.0,1,427,0,0.0,1.0,0.0,0.0,0.0,1.0,17454115351911680600,0,91,15308085513773655218,0.0,442,0,0.0,1.0,1.0,0.0,0.0,15884554869126768810,0,96,4969857429396651903,427,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Queen,140,the Queen Dowager,0.0,0.0,1,426,0,0.0,1.0,0.0,0.0,0.0,0.0,9952148444390742442,0,95,15794550382381185553,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Queen Dowager,140,the Queen Dowager,1.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,13836209313878586861,0,99,13927759927860985106,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Dowager,140,the Queen Dowager,1.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,13836209313878586861,0,99,13927759927860985106,0.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,4176741725343376093,0,95,15794550382381185553,426,0,0,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Huayang,140,lords Huayang,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,6316802600213942060,0,99,13927759927860985106,426,0,6,0.0,0.0,0.0,0.0,0.0,6316802600213942060,0,99,13927759927860985106
Jingyang,140,Jingyang,0.0,0.0,1,407,0,0.0,1.0,0.0,0.0,0.0,0.0,10690717480206833971,0,99,14200088355797579614,0.0,404,0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,407,378,7,1.0,0.0,0.0,0.0,0.0,14212372302741556029,0,95,15794550382381185553
I,140,I,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,14692702688101715474,0,99,9188597074677201817,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,0,2,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Zhang,198,Zhang Tang,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,4768455683095615333,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,3937820037229916483,0,95,15794550382381185553
Zhang Tang,198,Zhang Tang,0.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8685289367999165211,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,3937820037229916483,0,95,15794550382381185553
Tang,198,Zhang Tang,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,8685289367999165211,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,3937820037229916483,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,3937820037229916483,0,95,15794550382381185553
I,198,I,0.0,0.0,1,405,0,0.0,1.0,0.0,0.0,0.0,0.0,7936246238499659209,0,99,9188597074677201817,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,0,2,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
I,198,I,0.0,0.0,1,402,0,0.0,1.0,0.0,0.0,0.0,1.0,18307573501153647118,0,99,16235386156175103506,0.0,405,0,1.0,0.0,0.0,0.0,0.0,7936246238499659209,0,99,9188597074677201817,426,0,3,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
King,3,King Hui 's eighth year,1.0,0.0,1,437,0,0.0,1.0,0.0,0.0,0.0,0.0,5331291120196474153,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,0.0,3002984154512732771,0,84,1292078113972184607,436,0,0,0.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553
King Hui,3,King Hui 's eighth year,1.0,0.0,2,8110129090154140942,0,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,0.0,440,0,1.0,0.0,0.0,0.0,0.0,3002984154512732771,0,84,1292078113972184607,436,0,0,0.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553
Hui,3,King Hui 's eighth year,0.0,0.0,1,8110129090154140942,0,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553,436,0,0,0.0,0.0,0.0,0.0,0.0,7464393751932445219,0,95,15794550382381185553
BC,3,330 BC ) Shuli Zi,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,3842344029291005339,0,96,2465883113906300949,0.0,12837356684637874264,394,0.0,0.0,0.0,0.0,0.0,7624708281235643154,0,92,8427216679587749980,427,394,1,0.0,0.0,0.0,0.0,0.0,7624708281235643154,0,92,8427216679587749980
Shuli,3,330 BC ) Shuli Zi,0.0,0.0,1,427,378,0.0,1.0,0.0,0.0,0.0,0.0,7763783676986730962,0,95,15794550382381185553,0.0,442,0,0.0,1.0,0.0,0.0,0.0,3842344029291005339,0,96,2465883113906300949,427,394,1,0.0,0.0,0.0,0.0,0.0,7624708281235643154,0,92,8427216679587749980
Shuli Zi,3,330 BC ) Shuli Zi,0.0,0.0,2,403,0,0.0,1.0,0.0,0.0,0.0,1.0,10382539506755952630,0,99,17109001835818727656,0.0,442,0,0.0,1.0,0.0,0.0,0.0,3842344029291005339,0,96,2465883113906300949,427,394,1,0.0,0.0,0.0,0.0,0.0,7624708281235643154,0,92,8427216679587749980
Quwo,3,Quwo,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,381,7,1.0,0.0,0.0,0.0,0.0,1777662711621747103,0,95,15794550382381185553
He,3,He,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,18315927512881224608,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Qin,3,Qin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3791531372978436496,0,84,1292078113972184607,436,378,4,1.0,0.0,0.0,0.0,0.0,11615090310102915393,0,95,15794550382381185553
Duke,175,Duke Mu 's rule,1.0,0.0,1,437,0,0.0,1.0,0.0,0.0,0.0,0.0,14665303702414098656,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,0,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Mu,175,Duke Mu 's rule,1.0,0.0,2,8110129090154140942,0,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,0,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Mu,175,Duke Mu 's rule,0.0,0.0,1,8110129090154140942,0,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,1.0,7037928807040764755,0,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,436,0,1,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke,175,Duke Huan,1.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,10117059399292493209,0,95,15794550382381185553,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,378,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Huan,175,Duke Huan,1.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,378,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Huan,175,Duke Huan,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,1.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,378,2,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Qi,175,Qi,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,14229572451745258962,0,99,17109001835818727656,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,382,3,1.0,0.0,0.0,0.0,0.0,9098184522612989934,0,95,15794550382381185553
Sunflower,175,Sunflower Hill,0.0,0.0,1,436,383,0.0,1.0,0.0,0.0,0.0,0.0,1647358963876657122,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,11667289587015813222,0,84,1292078113972184607,436,383,6,0.0,0.0,0.0,0.0,0.0,1194007693555514888,0,95,15794550382381185553
Sunflower Hill,175,Sunflower Hill,0.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,11667289587015813222,0,84,1292078113972184607,436,383,6,0.0,0.0,0.0,0.0,0.0,1194007693555514888,0,95,15794550382381185553
Hill,175,Sunflower Hill,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,7037928807040764755,383,1.0,0.0,0.0,0.0,0.0,1194007693555514888,0,95,15794550382381185553,436,383,6,0.0,0.0,0.0,0.0,0.0,1194007693555514888,0,95,15794550382381185553
Duke,175,Duke Xian,1.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,14646536008996881608,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Duke Xian,175,Duke Xian,1.0,0.0,2,440,0,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Xian,175,Duke Xian,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,1.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,16883499373028730966,0,95,15794550382381185553
Jin,175,Jin,0.0,0.0,1,405,0,0.0,1.0,0.0,0.0,0.0,0.0,3573116604670608395,0,99,17109001835818727656,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553
Lady,175,whereupon Lady Li,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553,0.0,399,0,1.0,0.0,0.0,0.0,1.0,15802284929715953622,0,85,17524233984504158541,426,0,2,0.0,0.0,0.0,0.0,0.0,15802284929715953622,0,85,17524233984504158541
Lady Li,175,whereupon Lady Li,0.0,0.0,2,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,11268780503345276587,0,99,17109001835818727656,0.0,399,0,1.0,0.0,0.0,0.0,1.0,15802284929715953622,0,85,17524233984504158541,426,0,2,0.0,0.0,0.0,0.0,0.0,15802284929715953622,0,85,17524233984504158541
Li,175,whereupon Lady Li,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,11268780503345276587,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,10800760152037232838,0,95,15794550382381185553,426,0,2,0.0,0.0,0.0,0.0,0.0,15802284929715953622,0,85,17524233984504158541
Xiqi,175,Xiqi,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,7437575085468336610,0,84,1292078113972184607,0.0,413,0,1.0,0.0,0.0,0.0,0.0,2555790282192608669,0,91,15308085513773655218,400,378,4,1.0,0.0,0.0,0.0,0.0,4026873394920167091,0,95,15794550382381185553
Jin,175,Jin,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,6,1.0,0.0,0.0,0.0,0.0,3146064798170139065,0,95,15794550382381185553
Li,175,Li Ke,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,15178629887533035421,0,95,15794550382381185553,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553
Li Ke,175,Li Ke,0.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,378,0,0.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553
Ke,175,Li Ke,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553,426,378,0,0.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553
Jin,175,a Jin official,0.0,0.0,1,400,0,0.0,1.0,0.0,0.0,0.0,0.0,16980138433023278879,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,11901859001352538922,0,89,15267657372422890137,400,0,1,0.0,0.0,0.0,0.0,0.0,11901859001352538922,0,89,15267657372422890137
Xiqi,175,Xiqi,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,8206900633647566924,0,1.0,0.0,0.0,0.0,0.0,3883960749573218104,0,99,17109001835818727656,413,378,2,1.0,0.0,0.0,0.0,0.0,4026873394920167091,0,95,15794550382381185553
Xun,175,Xun Xi,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,11314802059826114770,0,95,15794550382381185553,0.0,397,0,1.0,0.0,0.0,0.0,1.0,15807309897752499399,0,85,17524233984504158541,426,378,3,0.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553
Xun Xi,175,Xun Xi,0.0,0.0,2,396,0,0.0,1.0,0.0,0.0,0.0,0.0,11268780503345276587,0,99,17109001835818727656,0.0,397,0,1.0,0.0,0.0,0.0,1.0,15807309897752499399,0,85,17524233984504158541,426,378,3,0.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553
Xi,175,Xun Xi,0.0,0.0,1,396,0,0.0,1.0,0.0,0.0,0.0,0.0,11268780503345276587,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553,426,378,3,0.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553
Zhuozi,175,Zhuozi,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,400,378,5,1.0,0.0,0.0,0.0,0.0,13834196049657701596,0,95,15794550382381185553
Li,175,Li Ke,0.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,15178629887533035421,0,95,15794550382381185553,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,378,7,0.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553
Li Ke,175,Li Ke,0.0,0.0,2,407,0,0.0,1.0,0.0,0.0,0.0,0.0,3883960749573218104,0,99,17109001835818727656,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,426,378,7,0.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553
Ke,175,Li Ke,0.0,0.0,1,407,0,0.0,1.0,0.0,0.0,0.0,0.0,3883960749573218104,0,99,17109001835818727656,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553,426,378,7,0.0,0.0,0.0,0.0,0.0,7571453172128092820,0,95,15794550382381185553
Xun,175,Xun Xi,0.0,0.0,1,436,378,0.0,1.0,0.0,0.0,0.0,0.0,11314802059826114770,0,95,15794550382381185553,0.0,440,0,1.0,0.0,0.0,0.0,1.0,12510949447758279278,0,84,1292078113972184607,436,378,9,0.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553
Xun Xi,175,Xun Xi,0.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,12510949447758279278,0,84,1292078113972184607,436,378,9,0.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553
Xi,175,Xun Xi,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553,436,378,9,0.0,0.0,0.0,0.0,0.0,4731450122732222686,0,95,15794550382381185553
Zhou,31,Zhou,0.0,0.0,1,440,0,0.0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,0.0,398,0,1.0,0.0,0.0,0.0,1.0,16764210730586636600,0,84,1292078113972184607,436,378,1,1.0,0.0,0.0,0.0,0.0,2490417669412936880,0,95,15794550382381185553
Mt.,31,Mt.,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,440,0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,436,383,5,0.0,0.0,0.0,0.0,0.0,5101729985738810198,0,95,15794550382381185553
Huotai,31,Huotai,0.0,0.0,1,404,0,0.0,1.0,0.0,0.0,0.0,1.0,2283656566040971221,0,88,17571114184892886314,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,382,0,1.0,0.0,0.0,0.0,0.0,4013098085640406540,0,95,15794550382381185553
He,31,He,0.0,0.0,1,8206900633647566924,0,0.0,1.0,0.0,0.0,0.0,0.0,16574616920585318162,0,99,17109001835818727656,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,426,0,0,1.0,0.0,0.0,0.0,0.0,561228191312463089,0,94,13656873538139661788
Chufu,31,Chufu,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,442,0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,400,381,5,1.0,0.0,0.0,0.0,0.0,13057427842358066382,0,95,15794550382381185553
Yin,31,Yin 's disorders,0.0,0.0,1,8110129090154140942,0,1.0,0.0,0.0,0.0,0.0,0.0,16428057658620181782,0,93,74,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3002984154512732771,0,84,1292078113972184607,436,378,7,0.0,0.0,0.0,0.0,0.0,6227030305416969936,0,95,15794550382381185553
Feilian,31,Feilian,0.0,0.0,1,396,0,0.0,1.0,0.0,0.0,0.0,0.0,3573116604670608395,0,99,17109001835818727656,0.0,397,0,1.0,0.0,0.0,0.0,0.0,15807309897752499399,0,85,17524233984504158541,426,379,0,1.0,0.0,0.0,0.0,0.0,8182809262801846055,0,95,15794550382381185553
Mt.,31,Mt.,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,440,0,1.0,0.0,0.0,0.0,1.0,5640369432778651323,0,84,1292078113972184607,436,383,2,0.0,0.0,0.0,0.0,0.0,5101729985738810198,0,95,15794550382381185553
Huotai,31,Huotai,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8206900633647566924,382,0,1.0,0.0,0.0,0.0,0.0,4013098085640406540,0,95,15794550382381185553
Wei,227,the Wei capital,0.0,0.0,1,436,0,0.0,1.0,0.0,0.0,0.0,0.0,15481038060779608540,0,91,15308085513773655218,0.0,412,0,1.0,0.0,0.0,0.0,1.0,7425985699627899538,0,89,15267657372422890137,436,0,6,0.0,0.0,0.0,0.0,0.0,7425985699627899538,0,89,15267657372422890137
Daliang,227,Daliang,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,382,7,1.0,0.0,0.0,0.0,0.0,9816877502943732889,0,95,15794550382381185553
Lord,227,Lord Xinling,1.0,0.0,1,426,378,0.0,1.0,0.0,0.0,0.0,0.0,15698188083722397966,0,95,15794550382381185553,0.0,420,0,1.0,0.0,0.0,0.0,1.0,4380130941430378203,0,84,1292078113972184607,426,378,8,0.0,0.0,0.0,0.0,0.0,6316802600213942060,0,95,15794550382381185553
Lord Xinling,227,Lord Xinling,1.0,0.0,2,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,420,0,1.0,0.0,0.0,0.0,1.0,4380130941430378203,0,84,1292078113972184607,426,378,8,0.0,0.0,0.0,0.0,0.0,6316802600213942060,0,95,15794550382381185553
Xinling,227,Lord Xinling,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,1.0,7037928807040764755,378,1.0,0.0,0.0,0.0,0.0,6316802600213942060,0,95,15794550382381185553,426,378,8,0.0,0.0,0.0,0.0,0.0,6316802600213942060,0,95,15794550382381185553
Wei,227,Wei,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,2593208677638477497,0,96,2593208677638477497,0.0,440,0,1.0,0.0,0.0,0.0,1.0,886050111519832510,0,84,1292078113972184607,436,378,10,1.0,0.0,0.0,0.0,0.0,5806713766918506457,0,95,15794550382381185553
Chu,227,Chu,0.0,0.0,1,442,0,0.0,0.0,1.0,0.0,0.0,0.0,12646065887601541794,0,96,12646065887601541794,0.0,440,0,1.0,0.0,0.0,0.0,1.0,3002984154512732771,0,84,1292078113972184607,436,382,13,1.0,0.0,0.0,0.0,0.0,4498390051516760349,0,95,15794550382381185553
